index,rank,rank-no,player_id,core_shots,core_goals,core_saves,core_assists,core_shooting_percentage,boost_bpm,boost_amount_used_while_supersonic,boost_count_collected_small,boost_count_collected_big,boost_percent_zero_boost,boost_percent_boost_0_25,boost_percent_full_boost,boost_count_stolen_big,movement_avg_speed_percentage,movement_percent_supersonic_speed,movement_percent_ground,movement_percent_low_air,movement_percent_high_air,positioning_percent_most_back,positioning_percent_most_forward,positioning_percent_closest_to_ball,positioning_percent_farthest_from_ball,positioning_percent_behind_ball,positioning_percent_infront_ball,positioning_percent_defensive_third,positioning_percent_neutral_third,positioning_percent_offensive_third,demo_inflicted,demo_taken,playstyle
422,grand-champion-3,21,7.66E+16,0.991,44.309,0.472,30.357,35.999,389.4,69.963,14.538,4.005,10.172,36.237,10.648,0.632,68.978,15.103,57.878,36.654,5.467,51.174,49.261,47.574,52.862,70.37,29.629,46.111,33.705,20.183,0.218,0.238,
423,grand-champion-3,21,7.66E+16,0.928,58.5,0.535,18.666,57.976,501.9,100.151,11.463,5.734,16.642,36.262,13.113,0.863,70.756,21.604,49.294,45.224,5.481,51.075,49.214,51.467,48.852,76.42,23.579,48.713,30.349,20.937,0.254,0.32,
424,grand-champion-3,21,7.66E+16,1.035,58.5,0.238,11.0,39.174,481.1,92.94,12.38,4.901,17.016,38.407,12.274,1.073,68.786,19.786,53.32,41.373,5.305,49.286,50.016,50.127,49.175,74.691,25.308,45.361,32.734,21.904,0.254,0.353,
425,grand-champion-3,21,yanesinn,0.695,44.666,0.282,27.666,41.499,424.3,69.155,9.261,4.57,11.606,34.289,15.116,0.511,66.508,17.36,55.066,37.958,6.974,52.223,48.448,50.135,50.66,76.099,23.9,48.437,33.712,17.85,0.174,0.317,
426,grand-champion-3,21,12ce6b90db2c415eb409ec09c8bcd29c,0.585,59.0,0.555,14.0,53.166,412.8,54.24,11.394,3.853,12.888,32.022,15.218,0.483,65.513,15.55,49.404,43.238,7.357,53.626,46.23,47.784,52.059,75.319,24.68,50.454,32.653,16.892,0.241,0.114,
427,grand-champion-3,21,1b45643ff2de48fc9c8b3348b50181cf,0.827,56.666,0.461,29.444,34.035,419.1,40.917,14.48,3.524,11.542,36.271,9.837,0.468,67.452,16.945,52.605,41.43,5.963,49.816,50.056,48.854,51.022,76.302,23.697,47.047,33.065,19.886,0.098,0.257,
428,grand-champion-3,21,12205f047a7b4657a4c1f344d425b895,1.058,53.333,0.549,28.333,28.333,433.7,71.312,11.614,4.633,12.719,34.573,12.727,0.649,69.504,18.093,52.764,40.981,6.254,52.733,47.804,51.622,48.915,74.968,25.031,47.26,30.86,21.878,0.133,0.236,
429,grand-champion-3,21,3b35835ea89a4acbae0207b04185f7d1,0.834,47.328,0.467,17.407,37.261,472.9,105.374,14.192,4.197,14.598,40.519,9.438,0.636,71.182,19.845,52.035,41.237,6.726,52.236,46.648,47.638,51.245,78.063,21.936,47.946,32.448,19.605,0.327,0.115,
430,grand-champion-3,21,7.66E+16,1.011,45.166,0.496,32.333,35.777,475.1,111.885,11.64,5.112,16.497,37.344,10.432,1.31,72.282,25.684,53.487,42.387,4.124,47.015,52.946,51.554,48.37,73.543,26.456,44.851,30.608,24.54,0.316,0.276,
431,grand-champion-3,21,7.66E+16,0.898,56.333,0.198,35.0,49.88,432.7,90.388,15.223,4.531,18.826,47.226,6.419,0.975,69.295,17.898,56.151,39.433,4.414,47.811,52.349,49.852,50.281,69.292,30.707,44.64,31.758,23.601,0.436,0.317,
432,grand-champion-3,21,7.66E+16,0.851,52.166,0.301,29.333,51.666,431.6,93.49,12.744,4.136,16.182,32.214,10.241,0.95,67.76,15.973,60.578,35.027,4.394,48.346,51.325,45.505,54.161,73.62,26.379,42.253,34.386,23.359,0.266,0.115,
433,grand-champion-3,21,c75b67d604994bf784f0d2a5bd0085c7,0.646,42.592,0.416,26.851,34.499,396.9,65.788,11.479,3.647,12.456,39.222,10.009,0.436,66.869,17.541,55.763,39.24,4.995,56.134,43.754,47.734,52.149,76.567,23.432,52.289,31.853,15.856,0.168,0.248,
434,grand-champion-3,21,4daec690dd2d4f45ac14c6a35e241da4,0.72,54.666,0.34,19.333,43.166,373.6,42.02,14.08,3.5,8.938,38.456,7.866,0.52,66.769,14.024,57.634,36.168,6.196,47.564,53.757,52.253,49.074,74.547,25.452,44.251,35.915,19.832,0.219,0.22,
435,grand-champion-3,21,7.66E+16,0.833,40.999,0.396,37.833,25.857,418.1,51.838,11.328,4.251,15.945,34.331,11.753,0.635,66.513,14.255,54.021,40.129,5.849,53.203,48.144,48.337,53.032,75.786,24.213,46.107,32.604,21.288,0.198,0.118,
436,grand-champion-3,21,8a5e7df1411b4f10baa5899b07813f7b,0.752,51.666,0.547,38.333,33.499,454.2,60.666,11.03,4.241,15.099,38.487,8.403,0.753,70.743,19.94,49.43,43.779,6.789,51.633,48.129,50.32,49.449,74.862,25.137,45.078,32.907,22.014,0.164,0.281,
437,grand-champion-3,21,7.66E+16,0.78,51.785,0.672,28.69,54.333,389.4,41.999,11.044,3.871,14.024,36.957,13.839,0.664,63.439,12.285,54.23,40.375,5.394,54.129,45.877,48.173,51.847,76.953,23.046,51.136,30.701,18.162,0.08,0.095,
438,grand-champion-3,21,cada296b8f3f475e830061e3174149b3,1.085,67.592,0.553,19.814,32.896,457.9,77.977,11.487,4.815,15.692,37.928,10.798,1.012,71.182,20.985,51.316,42.666,6.017,47.011,53.087,55.184,44.974,73.691,26.308,40.414,33.793,25.792,0.187,0.22,
439,grand-champion-3,21,83ee0e91aafd441096c52cd92bda784a,0.992,51.428,0.343,24.55,23.055,439.0,75.634,13.509,4.172,16.334,36.632,12.827,0.766,69.013,18.206,52.334,40.996,6.669,51.176,49.701,49.794,51.099,75.189,24.81,43.853,33.153,22.992,0.152,0.149,
440,grand-champion-3,21,7.66E+16,0.716,36.666,0.456,25.833,37.452,447.8,55.209,13.321,4.013,16.81,42.839,7.467,0.694,66.782,17.526,50.797,43.913,5.289,51.366,47.53,48.492,50.409,75.18,24.819,45.874,32.88,21.245,0.159,0.317,
441,grand-champion-3,21,fa03c39d5d7d41feb12eace249d933a7,0.897,60.666,0.359,14.666,49.999,377.7,44.326,12.711,3.664,10.929,37.619,9.491,0.903,67.03,16.252,48.665,44.087,7.246,48.705,51.589,48.497,51.803,71.979,28.02,43.029,32.17,24.799,0.213,0.21,
442,grand-champion-3,21,7.66E+16,0.982,56.481,0.387,29.629,28.063,440.5,45.318,12.561,4.243,15.033,41.371,9.416,0.748,68.669,15.776,54.337,38.632,7.029,53.862,46.359,47.896,52.313,77.905,22.094,47.639,32.888,19.471,0.127,0.253,
443,grand-champion-3,21,35eca8b2cd6449f7ab0c1535b2914b2c,1.038,50.37,0.214,27.037,29.904,471.7,98.815,11.817,4.529,17.036,38.707,9.075,0.919,69.939,20.302,54.262,39.159,6.577,48.058,52.4,50.891,49.64,71.34,28.659,40.462,31.954,27.583,0.253,0.214,
444,grand-champion-3,21,7.66E+16,0.752,59.666,0.527,32.5,53.333,403.0,62.082,12.145,4.463,14.677,38.77,11.642,0.611,64.034,12.045,56.883,37.824,5.291,54.523,45.335,47.892,52.007,76.404,23.595,49.938,33.123,16.937,0.237,0.253,
445,grand-champion-3,21,3a97996465db4e42a6e2e3693f8f8c4f,0.752,39.333,0.474,48.333,40.166,406.8,76.763,9.568,4.66,15.401,37.731,12.472,0.893,66.852,15.134,53.032,41.337,5.63,47.648,52.304,52.586,47.322,72.589,27.41,47.278,30.842,21.879,0.358,0.238,
446,grand-champion-3,21,7.66E+16,0.805,72.083,0.477,11.875,30.527,480.3,107.599,11.589,4.77,18.029,38.394,11.313,0.958,71.026,23.409,53.805,41.031,5.163,47.212,55.781,51.183,51.773,67.937,32.062,47.623,31.793,20.583,0.312,0.169,
447,grand-champion-3,21,baf6ec3df74f4ac9b81f0c604fa15a99,0.68,43.333,0.46,17.0,35.0,419.2,71.08,13.54,4.4,10.951,33.524,11.21,0.76,68.991,18.298,54.854,40.209,4.936,52.634,47.974,49.325,51.316,75.863,24.136,47.858,31.757,20.383,0.22,0.26,
448,grand-champion-3,21,ippobardoTIRANNO,0.68,51.517,0.46,32.589,38.166,479.1,121.34,11.36,5.399,14.785,39.368,9.52,1.059,71.434,18.849,63.996,34.29,1.712,46.762,56.783,50.593,52.964,63.931,36.068,47.051,31.343,21.605,0.599,0.26,
449,grand-champion-3,21,7.66E+16,1.16,56.726,0.42,34.94,30.444,462.6,77.34,12.56,4.58,16.25,36.839,11.862,0.979,69.23,19.484,50.898,42.47,6.63,49.563,51.004,52.963,47.588,73.851,26.148,43.621,31.31,25.067,0.28,0.199,
450,grand-champion-3,21,7.66E+16,0.824,33.333,0.38,33.333,28.416,456.8,60.94,15.053,3.947,15.781,43.636,7.262,0.914,68.8,17.792,50.765,42.145,7.089,49.558,50.077,50.491,49.158,73.513,26.486,44.986,32.229,22.784,0.195,0.207,
451,supersonic-legend,22,1fb38d97ffd4477085301480821527ae,0.891,63.166,0.332,20.333,41.727,350.7,33.523,11.157,3.193,10.967,34.266,12.717,0.587,64.078,12.26,50.588,42.277,7.133,48.764,50.574,50.384,48.934,76.213,23.786,45.067,33.696,21.235,0.136,0.113,
452,supersonic-legend,22,7.66E+16,0.91,34.5,0.33,22.0,36.285,440.5,67.82,13.084,4.651,13.282,37.578,12.41,0.679,66.869,15.919,51.852,40.141,8.005,51.882,48.288,44.926,55.25,72.361,27.638,43.096,33.912,22.991,0.452,0.213,
453,supersonic-legend,22,7.66E+16,0.55,53.333,0.416,18.333,40.095,408.6,44.625,11.198,3.818,15.584,37.614,9.137,0.38,65.995,13.379,53.063,39.248,7.688,52.589,47.625,50.767,49.429,74.381,25.618,50.186,33.256,16.556,0.2,0.06,
454,supersonic-legend,22,7.66E+16,1.058,73.333,0.363,22.5,39.6,451.6,86.384,12.403,4.569,13.44,38.944,10.748,0.97,69.134,20.215,51.885,39.792,8.322,47.521,52.042,50.176,49.544,72.656,27.343,43.307,32.304,24.387,0.121,0.247,
455,supersonic-legend,22,29b0319984e54c738a44e1ea25b75e53,0.928,47.222,0.606,17.592,18.785,429.6,91.484,11.397,4.811,11.172,31.098,13.079,0.936,67.034,18.143,52.312,40.094,7.593,53.16,47.122,49.311,51.019,77.852,22.147,46.787,32.43,20.781,0.257,0.16,
456,supersonic-legend,22,7.66E+16,0.893,51.666,0.556,22.592,23.833,404.1,54.127,12.49,3.864,13.239,31.988,11.983,0.649,68.613,17.29,53.438,40.323,6.237,49.989,49.882,50.021,49.847,73.899,26.1,45.824,33.397,20.777,0.357,0.174,
457,supersonic-legend,22,7.66E+16,0.828,58.333,0.447,25.833,42.499,460.2,63.768,12.453,4.867,13.087,33.732,11.957,0.795,65.752,17.996,49.748,42.163,8.087,48.366,52.731,55.21,45.873,76.003,23.996,44.812,32.538,22.648,0.199,0.079,
458,supersonic-legend,22,7.66E+16,0.979,58.888,0.48,26.851,30.138,433.9,84.1,10.7,4.419,13.973,38.156,13.983,0.68,66.913,16.779,54.401,37.998,7.599,49.913,50.658,51.995,48.577,75.892,24.107,46.947,31.311,21.74,0.159,0.24,
459,supersonic-legend,22,7.66E+16,0.885,55.0,0.527,20.0,32.222,468.6,69.916,11.467,4.533,17.035,39.454,12.961,1.047,67.752,18.648,49.843,42.456,7.699,50.383,49.838,45.641,54.35,72.539,27.46,47.081,31.212,21.706,0.312,0.237,
460,supersonic-legend,22,7.66E+16,1.079,38.476,0.467,35.69,25.222,442.4,83.304,11.955,4.666,14.503,34.338,13.513,0.779,68.365,17.545,50.656,42.451,6.891,47.81,52.41,49.798,50.434,72.693,27.306,46.395,30.109,23.494,0.227,0.195,
461,supersonic-legend,22,7.66E+16,1.103,55.833,0.507,35.833,37.769,412.0,48.25,13.009,4.569,9.666,32.526,10.431,0.849,66.086,16.344,50.134,41.637,8.228,52.469,48.001,51.326,49.281,79.237,20.762,49.708,31.405,18.885,0.178,0.198,
462,supersonic-legend,22,7.66E+16,0.97,50.0,0.287,26.666,34.25,373.7,31.995,13.883,3.163,12.847,40.983,6.375,0.56,65.052,12.586,50.632,41.99,7.376,50.414,49.939,48.062,52.28,73.854,26.145,42.39,33.324,24.284,0.08,0.14,
463,supersonic-legend,22,7.66E+16,0.598,37.69,0.39,30.119,47.499,487.6,84.106,12.868,4.906,16.98,38.319,9.223,0.718,70.73,23.135,49.724,43.18,7.095,52.97,46.965,47.206,52.728,74.298,25.701,49.304,30.786,19.909,0.157,0.281,
464,supersonic-legend,22,7.66E+16,1.227,74.166,0.595,14.333,46.238,433.5,85.047,12.887,4.359,7.887,30.525,9.814,0.961,69.465,19.499,56.985,37.534,5.479,48.664,51.431,49.686,50.421,75.256,24.743,45.783,31.464,22.752,0.44,0.214,
465,supersonic-legend,22,a50cef14123e41c8a0581b02f2c1c174,0.798,51.785,0.438,20.595,41.333,415.4,44.958,13.189,4.07,9.655,36.098,8.632,0.698,64.626,12.355,55.373,38.367,6.258,52.527,48.208,49.588,51.157,77.066,22.933,47.209,33.273,19.516,0.139,0.278,
466,supersonic-legend,22,7.66E+16,1.283,65.166,0.488,11.666,36.452,477.2,88.366,11.953,4.773,16.19,40.512,12.295,0.894,71.26,22.315,48.158,43.462,8.379,47.199,52.636,50.545,49.284,69.749,30.25,47.182,31.912,20.905,0.313,0.134,
467,supersonic-legend,22,7.66E+16,1.04,51.243,0.263,15.291,33.936,455.4,54.772,8.998,4.834,11.361,30.666,11.141,0.816,68.565,16.148,54.251,38.46,7.288,48.842,57.879,54.334,52.646,70.943,29.056,52.441,29.245,18.313,0.249,0.173,
468,supersonic-legend,22,7.66E+16,0.88,58.333,0.46,27.083,29.44,443.8,77.74,11.28,5.08,10.593,33.713,13.668,1.039,71.252,20.31,52.157,41.776,6.066,46.38,53.971,51.233,49.134,72.812,27.187,46.757,29.231,24.011,0.32,0.2,
469,supersonic-legend,22,7.66E+16,1.131,51.455,0.46,20.291,34.476,421.9,40.341,12.171,4.26,13.496,37.332,12.288,0.639,67.082,17.177,45.618,46.611,7.77,48.467,51.905,50.486,49.889,74.722,25.277,44.712,34.038,21.248,0.15,0.208,
470,supersonic-legend,22,36b1412c6ef14f5cbbdb3fcc598e9dc6,1.273,57.692,0.287,20.109,40.187,323.23,36.853,9.099,2.665,7.843,50.114,7.168,0.367,65.989,9.632,49.217,43.993,6.789,49.488,52.129,52.229,49.376,75.451,24.548,41.424,34.326,24.248,0.061,0.43,
471,supersonic-legend,22,7.66E+16,1.072,43.333,0.552,30.5,28.396,452.9,84.154,13.915,4.769,13.195,34.654,12.197,0.824,68.795,19.202,53.27,39.306,7.422,49.786,50.088,51.207,48.673,74.606,25.393,45.81,31.368,22.82,0.217,0.297,
472,supersonic-legend,22,7.66E+16,0.701,38.333,0.487,18.333,15.833,469.2,104.018,12.962,4.729,12.594,37.235,10.814,0.718,72.282,23.001,52.346,42.326,5.327,55.149,45.365,50.261,50.267,74.237,25.762,48.086,31.615,20.297,0.347,0.215,
473,supersonic-legend,22,7.66E+16,0.84,46.666,0.6,28.333,30.666,413.9,48.94,13.26,3.64,12.405,36.083,11.706,0.62,66.486,15.595,52.635,41.483,5.88,55.608,43.926,45.329,54.191,81.058,18.941,49.353,33.11,17.536,0.04,0.12,
474,supersonic-legend,22,5698ff1102b34ba5a03dae6cf71df5cb,0.921,50.0,0.79,13.333,49.944,425.6,68.531,11.141,4.54,14.568,38.378,9.169,0.59,69.539,16.237,47.655,44.122,8.222,55.992,44.531,48.908,51.662,76.851,23.148,52.243,29.835,17.921,0.436,0.336,
475,supersonic-legend,22,7.66E+16,0.867,55.166,0.438,24.5,34.499,461.6,99.694,12.539,5.126,14.393,34.638,14.49,1.113,66.552,17.161,56.757,36.341,6.901,46.006,54.451,50.649,49.719,71.169,28.83,45.84,32.955,21.204,0.214,0.333,
476,supersonic-legend,22,7.66E+16,0.814,42.5,0.541,42.5,32.999,416.1,53.484,13.672,4.23,11.008,33.526,12.957,0.789,66.586,15.623,54.171,39.537,6.29,51.562,48.21,47.05,52.734,72.899,27.1,47.654,32.62,19.725,0.269,0.122,
477,supersonic-legend,22,7.66E+16,0.981,45.285,0.248,21.357,31.119,422.5,92.417,10.424,4.49,11.733,34.472,8.79,0.69,66.856,15.736,58.775,36.862,4.362,50.562,49.892,44.06,56.393,74.319,25.68,43.319,33.874,22.805,0.266,0.217,
478,supersonic-legend,22,7.66E+16,0.896,65.166,0.412,20.666,54.111,422.6,97.324,11.174,4.682,13.38,35.08,13.265,0.963,70.495,22.759,54.105,40.194,5.7,49.501,50.446,47.766,52.289,74.813,25.186,49.465,29.653,20.881,0.193,0.118,
479,supersonic-legend,22,7.66E+16,1.146,50.785,0.464,22.095,33.642,441.2,89.482,13.592,4.327,9.207,35.544,10.042,0.681,69.847,22.542,54.834,39.478,5.687,54.651,45.387,47.654,52.405,79.156,20.843,44.904,33.751,21.343,0.249,0.216,
480,supersonic-legend,22,7.66E+16,0.904,66.666,0.722,6.666,39.976,427.6,63.14,9.444,4.892,8.63,26.511,20.948,0.533,68.834,18.095,47.847,43.465,8.686,51.734,48.452,51.115,49.059,78.535,21.464,53.952,30.264,15.783,0.097,0.226,
